msname,metric,n,rel_range,r2,slope
48f2240360bdc211674d41d474c9950d4d9d4872ef653bcf78a20dd2867635e3,mem,300,14.11990737915039,0.0014891943792486595,6.65092742334846e-08
48f8c22b86f32f5f2a084c258f2f1d0b1444e439a7ae80e10715e2f6c60e925d,cpu,300,4.41471529006958,0.0029370465818601144,4.588190790962093e-05
48f8c22b86f32f5f2a084c258f2f1d0b1444e439a7ae80e10715e2f6c60e925d,mem,300,4.41471529006958,0.0022039857321414225,-4.5424198363970985e-05
49206fbecb8500a8cd67676acaa4caad77b6f41e409edf534014a385a5f6f165,cpu,300,1.5207488536834717,0.6696214302876969,1.4953868008035097e-06
49206fbecb8500a8cd67676acaa4caad77b6f41e409edf534014a385a5f6f165,mem,300,1.5207488536834717,0.012676705920617315,5.407980436424831e-09
4927591daf7393333d113251052ec94148e2d69722006509434fd5dc19da90eb,cpu,300,2.2288355827331543,0.005366963889132603,0.00016148437859262
4927591daf7393333d113251052ec94148e2d69722006509434fd5dc19da90eb,mem,300,2.2288355827331543,0.12351853980890881,0.00023660220932104594
494adce3f0f260dc3cccf1bd5a138f8eb34988d6fb46cc8af3b9c8df4954781e,cpu,300,24.852231979370117,0.0003507128953718075,1.0148301039370953e-06
494adce3f0f260dc3cccf1bd5a138f8eb34988d6fb46cc8af3b9c8df4954781e,mem,300,24.852231979370117,0.0004688237220686897,-2.3284262493357166e-07
49bcbd92f1c6375b4dcf8b4ccf4b253710e26e0f1b42be1bd7db68f9beb50c57,cpu,300,0.7585799694061279,0.20104530028899337,2.48891426817696e-07
49bcbd92f1c6375b4dcf8b4ccf4b253710e26e0f1b42be1bd7db68f9beb50c57,mem,300,0.7585799694061279,0.008845258017203816,6.619270112488397e-10
49cf2a2bb82de23cc3994c00365fa8e11e249e9de1c33740e4bdcc35c83804a6,cpu,300,1.7344791889190674,0.39191928388579,0.00015300764181947922
49cf2a2bb82de23cc3994c00365fa8e11e249e9de1c33740e4bdcc35c83804a6,mem,300,1.7344791889190674,0.013934324368798046,2.382082396512626e-06
4a339ace61551617c504d270aed43c4e8143e1b4ff027a1bba91ee2cd02001df,cpu,300,1.2582420110702515,0.009174063417262235,-4.253598303057835e-05
4a339ace61551617c504d270aed43c4e8143e1b4ff027a1bba91ee2cd02001df,mem,300,1.2582420110702515,0.008199880844834362,1.9819222720659872e-05
4a407edd6a033ba3abbca06d9eef437e856564dbab43af197d04c0c67856fe8d,cpu,300,17.67029571533203,0.06842743850934818,6.885351262788752e-07
4a407edd6a033ba3abbca06d9eef437e856564dbab43af197d04c0c67856fe8d,mem,300,17.67029571533203,0.03704976169989005,-3.055150344955303e-07
4a68b27bbf2ffec996c52b47c89267138ff342b1f10761085bb3fa2e2c521591,cpu,300,0.7293860912322998,0.33798668172126634,8.101392461335615e-05
4a68b27bbf2ffec996c52b47c89267138ff342b1f10761085bb3fa2e2c521591,mem,300,0.7293860912322998,0.010879479242741241,7.500511083921171e-07
4aa5d5c75b74b48ab7e259deb23262eba4ff40b11bfdca4c969d19aab3c785d8,cpu,300,0.4114254117012024,0.02431783335362181,0.00028244502584225123
4aa5d5c75b74b48ab7e259deb23262eba4ff40b11bfdca4c969d19aab3c785d8,mem,300,0.4114254117012024,0.0006933210538812018,8.007953553153297e-05
4ab265f54516248ee8873be7d6441912456ce17e84f39918e01ddc4210e56da5,cpu,300,0.13289712369441986,0.09961587407872818,5.715531930465162e-06
4ab265f54516248ee8873be7d6441912456ce17e84f39918e01ddc4210e56da5,mem,300,0.13289712369441986,0.017493357662944353,1.2344972893958064e-07
4b0ade98c74ecfc157fc93efd2032c835d8f3f57b0d2f9262505a91a37cef394,cpu,300,0.3533188998699188,0.1006252227440021,-0.0013395463131815654
4b0ade98c74ecfc157fc93efd2032c835d8f3f57b0d2f9262505a91a37cef394,mem,300,0.3533188998699188,0.00019040503681078125,4.0285746977151904e-06
4b26d028382f4f2b90acc277cfce004def10adf9049032171676f89aa5fe60d7,cpu,300,0.8512458801269531,0.04070890334393473,1.888742313343707e-05
4b26d028382f4f2b90acc277cfce004def10adf9049032171676f89aa5fe60d7,mem,300,0.8512458801269531,0.08480099352385662,1.9867231107357296e-05
4b2de27980df79b742a1ed0f2150a28feb853b577eeba467bdf06b1b58b3db22,cpu,299,0.4417933225631714,0.47529982416887206,4.5850258843851785e-06
4b2de27980df79b742a1ed0f2150a28feb853b577eeba467bdf06b1b58b3db22,mem,299,0.4417933225631714,0.09583198407553184,-5.267729716575215e-07
4ba235f4b254662c470d96d1d2dffcc14633858798fb2cffa0246d10d99f92b0,cpu,300,0.8342484831809998,0.4211552254858023,3.46596756790056e-06
4ba235f4b254662c470d96d1d2dffcc14633858798fb2cffa0246d10d99f92b0,mem,300,0.8342484831809998,0.0011956233379128989,-5.784861650765778e-07
4bd97278666b904252e736614699d7e8c0183d3c77cf4dfe1742f5fedf4ad604,cpu,300,1.0497801303863525,0.525034680361202,3.6289401663234212e-06
4bd97278666b904252e736614699d7e8c0183d3c77cf4dfe1742f5fedf4ad604,mem,300,1.0497801303863525,0.011058840531257053,-1.4943399911360362e-07
4c659650ce280ca78b5209e72a0ce0a3ca4920fc59a644e79ca5d3d10358e4db,cpu,300,0.6781680583953857,0.5309575652182087,5.763578242632732e-05
4c659650ce280ca78b5209e72a0ce0a3ca4920fc59a644e79ca5d3d10358e4db,mem,300,0.6781680583953857,0.0008198151610744331,2.5731013019934186e-07
4cb80624d7a17ac8850f5d587fde49acfaf38d6b7c206a1163f2edcb4e6e00f4,cpu,299,0.3090791404247284,0.39400854890112524,1.911541842773111e-05
4cb80624d7a17ac8850f5d587fde49acfaf38d6b7c206a1163f2edcb4e6e00f4,mem,299,0.3090791404247284,0.023909812243158246,2.510677752742733e-07
4cecece093b78351725006d12c015628368703255c186d92dd9688a22c42507f,cpu,299,0.4082978665828705,0.810262316250925,2.1868232423294286e-05
4cecece093b78351725006d12c015628368703255c186d92dd9688a22c42507f,mem,299,0.4082978665828705,0.00016055792600155883,1.3228510684460823e-08
4d0b40546839cfee1bb9cb952f154345f2b8e1aaba49ae1fde328df41b43208e,cpu,300,4.313066482543945,0.004284648587477902,5.738450663682725e-07
4d0b40546839cfee1bb9cb952f154345f2b8e1aaba49ae1fde328df41b43208e,mem,300,4.313066482543945,0.0005332067946808294,8.762441467410035e-09
4d11b2ec8fbaecac48279cd4b73f1e8db9d71b63e3ff8ecd1345edfcb6267008,cpu,300,0.6613407135009766,0.10265184229502977,0.00031914599379223655
4d11b2ec8fbaecac48279cd4b73f1e8db9d71b63e3ff8ecd1345edfcb6267008,mem,300,0.6613407135009766,0.21490639223224184,0.0007551039091786918
4d41342707eebcf5e85fff84641f7053a36f4293cca86337935a4f91a488a919,cpu,300,1.8447673320770264,0.2558063912262034,0.0001148350486321199
4d41342707eebcf5e85fff84641f7053a36f4293cca86337935a4f91a488a919,mem,300,1.8447673320770264,0.021218250007815076,4.5376177562626454e-06
4d4228497384ab26a1a0f49d639553a72bec8df2b7b97cb8113183c8b818fbed,cpu,300,4.278468608856201,0.11911147380308496,2.373230759758123e-05
4d4228497384ab26a1a0f49d639553a72bec8df2b7b97cb8113183c8b818fbed,mem,300,4.278468608856201,0.0070796058928255245,1.4311219993584339e-06
4d55340a4254d750231e48381f7c301ea92abef0f0770998d149e033c9b9759b,cpu,300,0.6241429448127747,0.8599075102405862,3.539282265135899e-05
4d55340a4254d750231e48381f7c301ea92abef0f0770998d149e033c9b9759b,mem,300,0.6241429448127747,0.00022618026098841781,1.200154212473901e-08
4d88e7b1eedd04091e91aa96d8e51de87fefab4ac7033d9ece3e5ec1e7d1332a,cpu,300,0.8809186816215515,0.09776202436346548,5.548193069447326e-05
4d88e7b1eedd04091e91aa96d8e51de87fefab4ac7033d9ece3e5ec1e7d1332a,mem,300,0.8809186816215515,0.00015723316224913741,-2.211064335135002e-06
4d980b8ae1f1da1a302d77ef91b9f9dd4e841856f6cdd4de10df7514456b6831,cpu,300,0.2516472637653351,0.9425116521328928,2.463895537278868e-06
4d980b8ae1f1da1a302d77ef91b9f9dd4e841856f6cdd4de10df7514456b6831,mem,300,0.2516472637653351,0.6809931311475428,1.287140475754775e-07
4dab628ab8108a9e1223d9f37552dc992ddc3c6286c38ccec5d39cb330311923,cpu,300,1.283750057220459,0.0005649793867376074,1.9775108125353546e-05
4dab628ab8108a9e1223d9f37552dc992ddc3c6286c38ccec5d39cb330311923,mem,300,1.283750057220459,0.019185449164045743,-1.0468763753301826e-06
4dbf76097b14bad64cd3f140de44df9d0abd71e401d1d59ba71f75ac1ea5fb42,cpu,298,0.332970529794693,0.4703508990216343,1.1264584105423804e-05
4dbf76097b14bad64cd3f140de44df9d0abd71e401d1d59ba71f75ac1ea5fb42,mem,298,0.332970529794693,3.068624996327429e-07,3.5918798326350203e-09
4dd620e520ac12d81d17e010ef3997bd0e6abce62b1308e6c9ef1ec23589ce7b,cpu,300,0.466744989156723,0.3008858965822123,5.159244551737801e-06
4dd620e520ac12d81d17e010ef3997bd0e6abce62b1308e6c9ef1ec23589ce7b,mem,300,0.466744989156723,0.0008343141486710781,4.2161404126016836e-07
4e0031633161cc7ff40075d6cdc2bad2dada4cbf10ecfc4c8a21d7b27fd92dba,cpu,300,0.39432293176651,0.3547980680676789,5.802165269878664e-06
4e0031633161cc7ff40075d6cdc2bad2dada4cbf10ecfc4c8a21d7b27fd92dba,mem,300,0.39432293176651,0.1838336004566241,5.833489533022036e-07
4e60ab283cf17ad7aa19961db73a4a4043d10cc86f73c047c3e0795608257ed4,cpu,300,2.059238910675049,0.18558238907534608,1.4207933386927337e-05
4e60ab283cf17ad7aa19961db73a4a4043d10cc86f73c047c3e0795608257ed4,mem,300,2.059238910675049,0.00014033600131402313,-1.0471831477560868e-08
4e66992c2e7b5653f2b584953191b296fceac115aaa59a2d68b4a764eba9a2e8,cpu,300,1.6844664812088013,0.7381807640989261,2.2597452597666628e-05
4e66992c2e7b5653f2b584953191b296fceac115aaa59a2d68b4a764eba9a2e8,mem,300,1.6844664812088013,0.15666179699500804,-6.795115239426922e-07
4e71ab2e331582ecb9b29162f2239200d7d85b41de2bedbef7ec4d110910a785,cpu,300,0.29689282178878784,0.6844284895821428,4.380654064605225e-05
4e71ab2e331582ecb9b29162f2239200d7d85b41de2bedbef7ec4d110910a785,mem,300,0.29689282178878784,0.0036907230125640123,3.8411202290204217e-07
4e8ce61ee9c991a80141c7b5f7beda46d0c8b8799d3710f8a6d4c4141686592f,cpu,300,2.0465755462646484,0.6966275676012158,2.0940812944977323e-05
4e8ce61ee9c991a80141c7b5f7beda46d0c8b8799d3710f8a6d4c4141686592f,mem,300,2.0465755462646484,0.0004928984380111467,-8.520725732310114e-08
4f50ea08adf056958a230021f65bfd3cd170f53143c3036574863b2b05f0eaf9,cpu,300,1.0016436576843262,0.2954925160838613,2.0406696445261136e-05
4f50ea08adf056958a230021f65bfd3cd170f53143c3036574863b2b05f0eaf9,mem,300,1.0016436576843262,0.026718691646226866,3.734635661245576e-06
4fb0806b2fe15c5d2f8f8ab55b6cc1b161f350ce453a7e62278f7a7663694fa5,cpu,299,0.37001386284828186,0.48653097916439947,9.86317388517254e-06
4fb0806b2fe15c5d2f8f8ab55b6cc1b161f350ce453a7e62278f7a7663694fa5,mem,299,0.37001386284828186,3.6955518479819816e-06,-7.777444390838993e-09
50068852e587317030500e5a0f7f2492d7c6062bc8da2ff980d349d2512151e9,cpu,300,0.3986198902130127,0.7685886997789901,4.465920907818294e-05
50068852e587317030500e5a0f7f2492d7c6062bc8da2ff980d349d2512151e9,mem,300,0.3986198902130127,0.40349643851130235,-6.4626657981676174e-06
503dea66740548bcc1d3d52c47a99bf44b8976370ce3651e09e0e363e6a4d5f5,cpu,300,2.2999207973480225,0.00016912779030697767,3.550281704465684e-07
503dea66740548bcc1d3d52c47a99bf44b8976370ce3651e09e0e363e6a4d5f5,mem,300,2.2999207973480225,2.6811846656871197e-05,3.702107165735944e-08
50c1e3c785cabb376d20b457c613ccc99ddd9628a965a6972865c77b783a095b,cpu,300,0.5207276940345764,0.5979744858505904,0.00011006863421771329
50c1e3c785cabb376d20b457c613ccc99ddd9628a965a6972865c77b783a095b,mem,300,0.5207276940345764,0.00015211333502229696,-3.609395274530722e-07
50c7dc1205db16bbc9f06be05656ce952193d62a5e729b4a2caafd69a7b2d526,cpu,300,0.4759989380836487,0.45268813728478785,7.472337112259467e-05
50c7dc1205db16bbc9f06be05656ce952193d62a5e729b4a2caafd69a7b2d526,mem,300,0.4759989380836487,0.1029296559360996,2.539329425713552e-05
511a2bbf6300d2a7e5a5ec7b087d06795c48dd7c61e839f00fad239505e3812f,cpu,300,0.9772025346755981,0.36706515044160937,1.1053440396033896e-05
511a2bbf6300d2a7e5a5ec7b087d06795c48dd7c61e839f00fad239505e3812f,mem,300,0.9772025346755981,0.03219523833356752,1.146194944700895e-06
51640376ad30dceabde1a89607c2487082aabe870ea63ceacf1460bf60a09e9d,cpu,300,15.65565013885498,0.028306008574703,1.2277761490093814e-06
51640376ad30dceabde1a89607c2487082aabe870ea63ceacf1460bf60a09e9d,mem,300,15.65565013885498,0.005396493450393947,-5.0577960982927835e-08
5184cbc4ede052503df47fadfe268ea4dfe174620aada46886bcba280a00508b,cpu,300,32.551734924316406,0.00047772437786253175,-1.2713045606565253e-07
5184cbc4ede052503df47fadfe268ea4dfe174620aada46886bcba280a00508b,mem,300,32.551734924316406,0.009011943471246453,4.912801176267751e-07
51b03816f3c956aa21d5f33d36ebf8f918c1fc4eda169d90dba535b3eb00adaa,cpu,300,0.9212895631790161,0.13582573083050276,1.302341981471708e-06
51b03816f3c956aa21d5f33d36ebf8f918c1fc4eda169d90dba535b3eb00adaa,mem,300,0.9212895631790161,0.010177645524597878,1.1353725017074548e-07
51cf4cada83b070901acf7c13880bdb23d9e64c64945aac982712cbb8087ddd0,cpu,300,0.8341196179389954,0.04225111555603889,0.0014961134971458146
51cf4cada83b070901acf7c13880bdb23d9e64c64945aac982712cbb8087ddd0,mem,300,0.8341196179389954,0.0003241208100890347,-2.1261840516878762e-05
52e8c2d94302ca31d5ceefbb70a4e66a8622238714f0f37c46523fde8c2e12e4,cpu,300,1.6638550758361816,2.8555702547006234e-07,-1.9907876913861235e-07
52e8c2d94302ca31d5ceefbb70a4e66a8622238714f0f37c46523fde8c2e12e4,mem,300,1.6638550758361816,0.06577976255452245,-2.3447362275823226e-05
530a42c55ed7f9999e26fb2b97a2c53d593cda13c20965e6f43b37167c6c7715,cpu,300,1.5047844648361206,0.45269967553456303,6.739310431976959e-07
530a42c55ed7f9999e26fb2b97a2c53d593cda13c20965e6f43b37167c6c7715,mem,300,1.5047844648361206,0.04464852850874301,-1.2711643178150053e-08
5340284ebd75d0f2d97e865fa6763fb3b424788f0df08f6f73e7e579b2d74da0,cpu,300,3.1347758769989014,0.23593651342005595,7.552709582014298e-07
5340284ebd75d0f2d97e865fa6763fb3b424788f0df08f6f73e7e579b2d74da0,mem,300,3.1347758769989014,0.009982161457767869,-1.4504872538043787e-08
5347a4b3f763353dc6f7fc54ca91d345c1fcc7709067a6fabd43715bfdeaf4cc,cpu,300,1.2216562032699585,0.09643729065373985,5.2357331668192795e-05
5347a4b3f763353dc6f7fc54ca91d345c1fcc7709067a6fabd43715bfdeaf4cc,mem,300,1.2216562032699585,0.061683901429428256,1.0229356267407446e-05
5353ee92ca6aa95f2a2ac4e00bb72d2d5179708273e19eff3f687fd834e8e873,cpu,300,1.4761744737625122,0.8399211920800358,2.8512817315679817e-05
5353ee92ca6aa95f2a2ac4e00bb72d2d5179708273e19eff3f687fd834e8e873,mem,300,1.4761744737625122,0.06683836167223889,1.0030585970448043e-06
5358b8967abfb4f11c4e3bbceeae46ff3559dffbf2486691f14b8a6759e8b24c,cpu,300,0.48633909225463867,0.0028568271938395062,2.094540277339412e-06
5358b8967abfb4f11c4e3bbceeae46ff3559dffbf2486691f14b8a6759e8b24c,mem,300,0.48633909225463867,0.0010662236103703426,6.598559742727643e-07
53fc49ffa33a22c2e326e6dae43b4622771f5df28c4e1b5e3ce4f62d91698f5c,cpu,300,9.191039085388184,0.09127998025800366,1.1752935904375477e-05
53fc49ffa33a22c2e326e6dae43b4622771f5df28c4e1b5e3ce4f62d91698f5c,mem,300,9.191039085388184,0.011609555181652298,1.0193437699942473e-06
54375d33eb1b02f84a32849e5000fa2d9d3f178c7e69be8da27e9d5a9fb6a652,cpu,300,1.0070737600326538,7.438399152048802e-05,-4.4885257358541745e-06
54375d33eb1b02f84a32849e5000fa2d9d3f178c7e69be8da27e9d5a9fb6a652,mem,300,1.0070737600326538,0.036042384628892754,3.3253607750931485e-05
54cbf33f387c96eba6a0b3d83ba1796a85f70c47f53891f02682b0ef8edccb62,cpu,300,1.26123046875,0.04397748519727185,2.1570407048159924e-05
54cbf33f387c96eba6a0b3d83ba1796a85f70c47f53891f02682b0ef8edccb62,mem,300,1.26123046875,0.012781063505447832,2.2514929428699735e-06
550b471c718408790b74104eded8cf293b3f5f443b86a53a057ac5cdf578ce85,cpu,300,1.1589106321334839,0.016746302799675483,-9.121514124972577e-08
550b471c718408790b74104eded8cf293b3f5f443b86a53a057ac5cdf578ce85,mem,300,1.1589106321334839,0.36002135927666024,2.8648465506761155e-07
552c0b3d20bd0ee80f3d545096b3603cab0eee116c6720229844d62dba9821ba,cpu,300,0.24898460507392883,0.31529840116924046,1.3394872865768843e-05
552c0b3d20bd0ee80f3d545096b3603cab0eee116c6720229844d62dba9821ba,mem,300,0.24898460507392883,0.0015720941589064674,-6.408803574991879e-08
554ea4b6551ecc907171bd74c27180eb5d9d4a2de0cc49b57cc6cf8ac888dc5d,cpu,300,0.27737072110176086,0.761069181743893,7.639554626536334e-05
554ea4b6551ecc907171bd74c27180eb5d9d4a2de0cc49b57cc6cf8ac888dc5d,mem,300,0.27737072110176086,0.004208868546651923,-3.8802996624671454e-07
555666885f131d572e32b723642deb68c0512c1aa3351e420d25cf411cf1a54a,cpu,300,0.8799375295639038,0.5307566884201602,0.00016435891479259354
555666885f131d572e32b723642deb68c0512c1aa3351e420d25cf411cf1a54a,mem,300,0.8799375295639038,0.005178886047156661,1.136439901667295e-06
557521b4a27c8951b84aefa08635408ea5cef467ad28819ee416d0538bd23bfd,cpu,300,1.1876169443130493,0.0066378014375874095,1.025447049022638e-06
557521b4a27c8951b84aefa08635408ea5cef467ad28819ee416d0538bd23bfd,mem,300,1.1876169443130493,0.003739386403547762,2.907842546916827e-07
558da361022f2c54ce6bb02912687c090acf7454f62fda75744147689918f5ea,cpu,300,0.2160547524690628,0.8580020747221679,1.276982756186369e-06
558da361022f2c54ce6bb02912687c090acf7454f62fda75744147689918f5ea,mem,300,0.2160547524690628,0.5485772896997387,5.043886024286985e-07
563ba0438604c5d768ab2d699269c73916815ee8d437abf4e865222046c994cd,cpu,300,0.2459983080625534,0.900946750253906,2.102092232918794e-05
563ba0438604c5d768ab2d699269c73916815ee8d437abf4e865222046c994cd,mem,300,0.2459983080625534,0.0036432309628526838,7.094158294549535e-07
5653eaefc1645f716c1e5884700f11f29873d7d5440433280019cd3e3870e90e,cpu,300,2.261798858642578,0.15837527197700507,2.7339154939904873e-06
5653eaefc1645f716c1e5884700f11f29873d7d5440433280019cd3e3870e90e,mem,300,2.261798858642578,0.12460400683431494,-1.0861512216923949e-06
566a5dd491a457aa5f1b40a0913d367b9b675982b50afb64a6e4da0c2aac8745,cpu,300,2.4653007984161377,0.0003816633857063323,9.098659370713977e-07
566a5dd491a457aa5f1b40a0913d367b9b675982b50afb64a6e4da0c2aac8745,mem,300,2.4653007984161377,0.0010439146039633584,1.9521496627368812e-06
566bfc1bfa3b07927d87c7ad4717aa821737e593a5d3f1eda37b83a08a3a10aa,cpu,300,0.23515546321868896,0.6325497489490635,1.7387582560070505e-06
566bfc1bfa3b07927d87c7ad4717aa821737e593a5d3f1eda37b83a08a3a10aa,mem,300,0.23515546321868896,0.5077704251041038,-3.936762582401335e-07
5687adcefdd5a7c83a4a793a15af68cfda42eb50bd0ce4e1c9a15d3c411817ba,cpu,300,0.31677350401878357,0.07299949458693344,3.4976917529639375e-05
5687adcefdd5a7c83a4a793a15af68cfda42eb50bd0ce4e1c9a15d3c411817ba,mem,300,0.31677350401878357,0.00013661887553917396,3.56396261478527e-07
56eb5d6a127da8b4efb372cb0e6ac8a40f57ee3ad9cffea5040a7a8e644ee7d3,cpu,300,3.0325889587402344,0.00132855539601473,-9.152454729665641e-06
56eb5d6a127da8b4efb372cb0e6ac8a40f57ee3ad9cffea5040a7a8e644ee7d3,mem,300,3.0325889587402344,0.003950122844168735,-5.447055441161283e-06
56ef1e91f6b4802d76c426eb605635a23881b9e51b89cea63fc96bfe997a0c10,cpu,300,2.1872804164886475,0.9000380545541504,0.00027264404051652476
56ef1e91f6b4802d76c426eb605635a23881b9e51b89cea63fc96bfe997a0c10,mem,300,2.1872804164886475,0.03736792122573063,-1.330152020504412e-06
574434ad53d0bdcacaa91e8273a4d40bb682af8bd7feb76d7eeac58593a93582,cpu,300,2.4251325130462646,0.002239489853902321,-6.020831513790313e-06
574434ad53d0bdcacaa91e8273a4d40bb682af8bd7feb76d7eeac58593a93582,mem,300,2.4251325130462646,0.0001262220915740908,9.521610825755457e-08
5784d79c5ec0a4c5f80ef85fffb634b723cf038a1c816cfd5d4d8e0c404bc63a,cpu,300,0.43266287446022034,0.38454319377603396,9.015299357199467e-05
5784d79c5ec0a4c5f80ef85fffb634b723cf038a1c816cfd5d4d8e0c404bc63a,mem,300,0.43266287446022034,0.006241950694497067,-6.701649371224609e-06
579acd997b2c354d325505d708a45dd07f3fc25bd2e2829ee204b8fbdc08b731,cpu,300,2.2035255432128906,0.39264999798047084,6.253869631542715e-06
579acd997b2c354d325505d708a45dd07f3fc25bd2e2829ee204b8fbdc08b731,mem,300,2.2035255432128906,0.003229964285388909,-2.9030792720439668e-08
57aebee9555ff56f0b6eab3050865ee6da58d4eaeaf5ba9fdb53a54a2ec963f6,cpu,300,1.4494773149490356,0.8098540127493403,0.0005631136330915001
57aebee9555ff56f0b6eab3050865ee6da58d4eaeaf5ba9fdb53a54a2ec963f6,mem,300,1.4494773149490356,0.163131626075796,1.9997932111363163e-06
57bd4ae0b5f7af31136c4fbb2ab96b6175a671e164522c7b20f383c3c321495d,cpu,300,0.4293215572834015,0.17683998611312168,9.590452301865422e-06
57bd4ae0b5f7af31136c4fbb2ab96b6175a671e164522c7b20f383c3c321495d,mem,300,0.4293215572834015,0.028898968937950964,1.285778271861165e-06
57c8680d6cc84c5987d2a344927ae297ff553ddd76a0a7f03d4c656866a53a40,cpu,300,1.9263522624969482,0.7612684769757112,4.174486178946077e-05
57c8680d6cc84c5987d2a344927ae297ff553ddd76a0a7f03d4c656866a53a40,mem,300,1.9263522624969482,0.008870048245385398,-5.607447424565236e-07
57d383b88556693507bd44a781f97974e13f58ccbc4f4841bba258222265d373,cpu,300,1.2029743194580078,0.08355701633328672,1.8752117554973077e-06
57d383b88556693507bd44a781f97974e13f58ccbc4f4841bba258222265d373,mem,300,1.2029743194580078,0.06074722330125437,4.817828581653141e-07
580b597860fcfeeb69aa05670dd7340746701a13fec17ca9fdd01c1229ebb49a,cpu,300,0.9604370594024658,0.3399295576799696,4.449618357280321e-05
580b597860fcfeeb69aa05670dd7340746701a13fec17ca9fdd01c1229ebb49a,mem,300,0.9604370594024658,0.001833451133804398,-6.271770845759827e-07
5823a1cc470461c7a2ca4fb3c420a3fb2cf79a3e184cb234532b47cecc7ceaab,cpu,300,37.29303741455078,0.001646562014406272,3.6252476684345304e-07
5823a1cc470461c7a2ca4fb3c420a3fb2cf79a3e184cb234532b47cecc7ceaab,mem,300,37.29303741455078,0.014651814569416999,-2.0861704317912745e-06
583d27f15062079d55fc47150474b1d6445b0fb313c5ba372e47f0696714a0f1,cpu,300,0.2810959219932556,0.09396897811692839,-3.0743903308463875e-06
583d27f15062079d55fc47150474b1d6445b0fb313c5ba372e47f0696714a0f1,mem,300,0.2810959219932556,0.40116386678247196,-1.239773791822154e-07
5850621f543d3b2fa49c4e40cd71d2737865c5a098dd4af1be6832d99c6f550e,cpu,300,1.6051182746887207,0.23636794356845348,0.00015243389303270719
5850621f543d3b2fa49c4e40cd71d2737865c5a098dd4af1be6832d99c6f550e,mem,300,1.6051182746887207,0.011400015070888503,-1.5714297874321639e-06
5884b8daeacf7fc0b66674de29e4ac703311a6f62a68cc1e7fb946801de08c6b,cpu,300,0.9344453811645508,0.5329962050545319,2.9241210727155266e-05
5884b8daeacf7fc0b66674de29e4ac703311a6f62a68cc1e7fb946801de08c6b,mem,300,0.9344453811645508,0.022057402146903438,-8.415614644197709e-06
58d745e6fac32dd9ddb2db4a491e3d5deed19311aa01098b095e95338dc794f2,cpu,300,1.1214405298233032,0.5145585600890619,6.009257918429439e-07
58d745e6fac32dd9ddb2db4a491e3d5deed19311aa01098b095e95338dc794f2,mem,300,1.1214405298233032,0.11204050979693247,-4.836464297514038e-09
59034e2f1bc67fcf3fb01bd75a7f7de506e0f86176643d76fa65f6a616be32ea,cpu,300,0.7803875207901001,0.6633641565241447,2.176088288613446e-05
59034e2f1bc67fcf3fb01bd75a7f7de506e0f86176643d76fa65f6a616be32ea,mem,300,0.7803875207901001,0.0037307911525114035,8.330332612355386e-07
590e3986665da24238aeb0f0b671d5653798ec47e98c4578a4c2991429ebd76e,cpu,300,1.2848471403121948,0.4581987153235271,6.595111648437135e-05
590e3986665da24238aeb0f0b671d5653798ec47e98c4578a4c2991429ebd76e,mem,300,1.2848471403121948,0.06901693806870923,1.1018052638897392e-05
598512ac8a6f79d6aaf0afcd7d8b4462c1cec5198eefbc25855d1e5ac460ec19,cpu,300,1.46799898147583,0.052054618506543915,4.780282966090865e-06
598512ac8a6f79d6aaf0afcd7d8b4462c1cec5198eefbc25855d1e5ac460ec19,mem,300,1.46799898147583,0.1360437289536608,-3.2964500011044226e-07
5988f26e7aab5d9f6750ee01556cf6e37d3687c58abb2ff4804afbc7fe273793,cpu,300,9.917777061462402,0.0005310595466835322,-5.7407727292345754e-05
5988f26e7aab5d9f6750ee01556cf6e37d3687c58abb2ff4804afbc7fe273793,mem,300,9.917777061462402,0.0024931119645201782,9.620525658160493e-06
59a9c02bb71a62c8837dab1ba69b0ad3e9e38399974a661661b672c5dffca555,cpu,300,1.6106376647949219,0.9920008579348057,3.066258584772528e-06
59a9c02bb71a62c8837dab1ba69b0ad3e9e38399974a661661b672c5dffca555,mem,300,1.6106376647949219,0.005800255288202272,4.6788279114760604e-09
59c21db6cb26ae2a02ff7509f3da23fcd75b13986cd727c0122a9fc87ad4ef1c,cpu,300,1.8586418628692627,0.9264304485671495,4.290591839848436e-05
59c21db6cb26ae2a02ff7509f3da23fcd75b13986cd727c0122a9fc87ad4ef1c,mem,300,1.8586418628692627,0.25619215800378514,5.013888491142733e-07
59cdf670885a37b61fa1f9ebf57f6b2aaf37ae39f3d98b54ac3afec58ca64738,cpu,300,1.2710891962051392,0.8502904183668982,0.00020649790581134708
59cdf670885a37b61fa1f9ebf57f6b2aaf37ae39f3d98b54ac3afec58ca64738,mem,300,1.2710891962051392,0.09527184938582645,-7.6142603638618615e-06
59f0580b20fdfe7053b2d82bdc32ebfe6566456cb3668b8942f960204b82b725,cpu,300,1.699004888534546,0.9929486249095036,6.988208022654688e-06
59f0580b20fdfe7053b2d82bdc32ebfe6566456cb3668b8942f960204b82b725,mem,300,1.699004888534546,0.22766788696518703,1.4432000382430157e-07
5a947786a27c3b3d3f1f8b69e8de151daee02f3fd296eb65119f401ccab72149,cpu,300,14.857888221740723,0.014212406882004536,1.6908589357962577e-05
